Name,Code,Date,Open,Close,High,Low,Volume,First,Last
S*Mobarakeh Steel-a,FOLD,20180310,853,846.41,855,838,24699626,853.84,838.10
S*Mobarakeh Steel-a,FOLD,20180311,846,837.50,841,832,18563047,837.50,840.47
S*Mobarakeh Steel-a,FOLD,20180312,838,843.74,846,837,9861803,841.36,843.44
S*Mobarakeh Steel-a,FOLD,20180313,844,852.65,855,844,21989200,846.12,852.35
S*Mobarakeh Steel-a,FOLD,20180314,853,847.01,855,842,15954051,855.03,847.90
S*Mobarakeh Steel-a,FOLD,20180317,847,845.23,852,842,16235924,850.57,847.30
S*Mobarakeh Steel-a,FOLD,20180318,845,840.18,846,837,17839730,846.12,839.29
S*Mobarakeh Steel-a,FOLD,20180319,840,854.43,863,840,14782742,844.63,853.84
S*Mobarakeh Steel-a,FOLD,20180325,854,852.95,861,846,4996777,861.26,852.35
S*Mobarakeh Steel-a,FOLD,20180326,853,855.32,861,851,4871709,860.67,859.48
S*Mobarakeh Steel-a,FOLD,20180327,855,856.81,861,852,6262255,852.65,855.32
S*Mobarakeh Steel-a,FOLD,20180328,857,874.92,880,859,27284175,859.78,879.08
S*Mobarakeh Steel-a,FOLD,20180403,875,889.18,894,882,17451836,882.65,886.51
S*Mobarakeh Steel-a,FOLD,20180404,889,879.97,889,873,6403809,885.02,876.11
S*Mobarakeh Steel-a,FOLD,20180407,880,862.75,879,849,12142140,879.38,853.84
S*Mobarakeh Steel-a,FOLD,20180408,863,850.57,861,838,24483397,855.32,849.38
S*Mobarakeh Steel-a,FOLD,20180409,851,884.43,893,848,71882390,860.97,893.04
S*Mobarakeh Steel-a,FOLD,20180410,884,859.78,876,845,31965771,875.82,864.23
S*Mobarakeh Steel-a,FOLD,20180411,860,852.35,867,845,20625075,867.20,849.38
S*Mobarakeh Steel-a,FOLD,20180415,852,850.87,861,842,7683619,860.97,843.15
S*Mobarakeh Steel-a,FOLD,20180416,851,833.05,848,826,22152127,847.60,828.59
S*Mobarakeh Steel-a,FOLD,20180417,833,837.50,846,832,9995389,831.56,834.83
S*Mobarakeh Steel-a,FOLD,20180418,838,836.02,852,830,19423324,836.02,831.56
S*Mobarakeh Steel-a,FOLD,20180421,836,821.17,835,816,15460879,834.53,818.20
S*Mobarakeh Steel-a,FOLD,20180422,821,807.81,825,805,21161331,824.73,807.81
S*Mobarakeh Steel-a,FOLD,20180423,808,815.53,826,803,12102022,804.84,821.76
S*Mobarakeh Steel-a,FOLD,20180424,816,834.83,846,817,10168338,817.01,838.69
S*Mobarakeh Steel-a,FOLD,20180425,835,848.49,852,835,12916078,834.53,844.04
S*Mobarakeh Steel-a,FOLD,20180428,848,829.78,843,820,9476921,843.15,822.65
S*Mobarakeh Steel-a,FOLD,20180429,830,821.76,834,815,6729069,818.20,818.50
S*Mobarakeh Steel-a,FOLD,20180430,822,814.93,825,809,12316400,816.71,811.37
S*Mobarakeh Steel-a,FOLD,20180501,815,817.61,829,807,9289806,808.99,825.33
S*Mobarakeh Steel-a,FOLD,20180505,818,816.42,827,807,11348083,825.33,806.62
S*Mobarakeh Steel-a,FOLD,20180506,816,823.84,837,808,21158893,808.10,825.62
S*Mobarakeh Steel-a,FOLD,20180507,824,846.41,852,823,15209253,822.65,846.41
S*Mobarakeh Steel-a,FOLD,20180508,846,847.01,857,835,12619088,846.71,838.40
S*Mobarakeh Steel-a,FOLD,20180509,847,835.43,845,814,82480996,844.93,822.65
S*Mobarakeh Steel-a,FOLD,20180512,835,833.05,846,825,54993816,831.27,825.62
S*Mobarakeh Steel-a,FOLD,20180513,833,834.24,838,829,34008762,834.53,836.91
S*Mobarakeh Steel-a,FOLD,20180514,834,846.12,849,838,32605876,838.69,846.41
S*Mobarakeh Steel-a,FOLD,20180515,846,848.20,857,843,14729419,851.17,846.12
S*Mobarakeh Steel-a,FOLD,20180516,848,847.60,851,844,17896328,849.38,848.79
S*Mobarakeh Steel-a,FOLD,20180519,848,847.90,852,843,13550682,846.41,847.90
S*Mobarakeh Steel-a,FOLD,20180520,848,857.70,864,847,19134426,846.71,864.23
S*Mobarakeh Steel-a,FOLD,20180521,858,864.83,872,860,28889926,864.53,866.61
S*Mobarakeh Steel-a,FOLD,20180522,865,870.47,878,867,22488717,867.20,868.09
S*Mobarakeh Steel-a,FOLD,20180523,870,875.52,882,865,40031614,864.53,879.08
S*Mobarakeh Steel-a,FOLD,20180526,876,908.48,919,886,90732912,887.99,911.75
S*Mobarakeh Steel-a,FOLD,20180527,908,904.92,914,899,34966579,913.83,905.51
S*Mobarakeh Steel-a,FOLD,20180528,905,906.11,916,901,32109161,904.92,904.33
S*Mobarakeh Steel-a,FOLD,20180529,906,909.38,912,906,18736708,909.38,908.78
S*Mobarakeh Steel-a,FOLD,20180530,909,924.82,937,909,70955603,911.45,936.99
S*Mobarakeh Steel-a,FOLD,20180602,925,947.69,956,936,46675306,936.10,947.09
S*Mobarakeh Steel-a,FOLD,20180603,948,956.60,966,944,26701381,949.77,965.21
S*Mobarakeh Steel-a,FOLD,20180609,957,962.54,971,957,15127234,966.69,960.75
S*Mobarakeh Steel-a,FOLD,20180610,963,948.87,962,940,37066828,958.97,939.96
S*Mobarakeh Steel-a,FOLD,20180611,949,945.01,949,936,29303794,947.39,948.28
S*Mobarakeh Steel-a,FOLD,20180612,945,969.96,986,946,35889978,949.17,986.00
S*Mobarakeh Steel-a,FOLD,20180613,970,1017.78,1018,995,131646682,995.20,1018.37
S*Mobarakeh Steel-a,FOLD,20180617,1018,1068.56,1069,1046,201455433,1068.56,1068.56
S*Mobarakeh Steel-a,FOLD,20180618,1069,1106.57,1122,1087,165621502,1113.70,1089.94
S*Mobarakeh Steel-a,FOLD,20180619,1107,1138.95,1162,1084,73433191,1098.85,1161.81
S*Mobarakeh Steel-a,FOLD,20180620,1139,1163.00,1189,1145,85715572,1188.84,1152.31
S*Mobarakeh Steel-a,FOLD,20180623,1163,1158.55,1183,1138,60903357,1158.25,1176.66
S*Mobarakeh Steel-a,FOLD,20180624,1159,1212.90,1216,1176,213915020,1176.07,1215.87
S*Mobarakeh Steel-a,FOLD,20180625,1213,1272.89,1273,1246,314465711,1247.35,1273.48
S*Mobarakeh Steel-a,FOLD,20180626,1273,1245.27,1277,1210,109984278,1268.14,1238.44
S*Mobarakeh Steel-a,FOLD,20180627,1245,1196.26,1262,1183,172942555,1247.35,1183.49
